,date,variable,value
2901,2017-03-31,他の魚介加工品,870
2902,2017-04-30,他の魚介加工品,824
2903,2017-05-31,他の魚介加工品,832
2904,2017-06-30,他の魚介加工品,828
2905,2017-07-31,他の魚介加工品,841
2906,2017-08-31,他の魚介加工品,867
2907,2017-09-30,他の魚介加工品,778
2908,2017-10-31,他の魚介加工品,766
2909,2017-11-30,他の魚介加工品,841
2910,2017-12-31,他の魚介加工品,1719
2911,2018-01-31,他の魚介加工品,744
2912,2018-02-28,他の魚介加工品,739
2913,2018-03-31,他の魚介加工品,867
2914,2018-04-30,他の魚介加工品,778
2915,2018-05-31,他の魚介加工品,804
2916,2018-06-30,他の魚介加工品,802
2917,2018-07-31,他の魚介加工品,868
2918,2018-08-31,他の魚介加工品,851
2919,2018-09-30,他の魚介加工品,770
2920,2018-10-31,他の魚介加工品,804
2921,2018-11-30,他の魚介加工品,855
2922,2018-12-31,他の魚介加工品,1715
2923,2019-01-31,他の魚介加工品,778
2924,2019-02-28,他の魚介加工品,755
2925,2019-03-31,他の魚介加工品,877
2926,2019-04-30,他の魚介加工品,835
2927,2019-05-31,他の魚介加工品,834
2928,2019-06-30,他の魚介加工品,836
2929,2019-07-31,他の魚介加工品,839
2930,2019-08-31,他の魚介加工品,944
2931,2019-09-30,他の魚介加工品,801
2932,2019-10-31,他の魚介加工品,821
2933,2019-11-30,他の魚介加工品,795
2934,2019-12-31,他の魚介加工品,1613
2935,2020-01-31,他の魚介加工品,748
2936,2020-02-29,他の魚介加工品,789
2937,2020-03-31,他の魚介加工品,965
2938,2020-04-30,他の魚介加工品,894
2939,2020-05-31,他の魚介加工品,896
2940,2000-01-31,肉類,6229
2941,2000-02-29,肉類,6449
2942,2000-03-31,肉類,6483
2943,2000-04-30,肉類,6485
2944,2000-05-31,肉類,6655
2945,2000-06-30,肉類,6419
2946,2000-07-31,肉類,6603
2947,2000-08-31,肉類,6678
2948,2000-09-30,肉類,6434
2949,2000-10-31,肉類,6665
2950,2000-11-30,肉類,6575
2951,2000-12-31,肉類,9463
2952,2001-01-31,肉類,6241
2953,2001-02-28,肉類,5907
2954,2001-03-31,肉類,6273
2955,2001-04-30,肉類,6035
2956,2001-05-31,肉類,6417
2957,2001-06-30,肉類,6209
2958,2001-07-31,肉類,6420
2959,2001-08-31,肉類,6687
2960,2001-09-30,肉類,6033
2961,2001-10-31,肉類,5540
2962,2001-11-30,肉類,5715
2963,2001-12-31,肉類,7886
2964,2002-01-31,肉類,5659
2965,2002-02-28,肉類,5414
2966,2002-03-31,肉類,5913
2967,2002-04-30,肉類,5949
2968,2002-05-31,肉類,6186
2969,2002-06-30,肉類,6033
2970,2002-07-31,肉類,6131
2971,2002-08-31,肉類,6336
2972,2002-09-30,肉類,6023
2973,2002-10-31,肉類,6239
2974,2002-11-30,肉類,6273
2975,2002-12-31,肉類,8836
2976,2003-01-31,肉類,5807
2977,2003-02-28,肉類,5587
2978,2003-03-31,肉類,6060
2979,2003-04-30,肉類,5859
2980,2003-05-31,肉類,6142
2981,2003-06-30,肉類,5949
2982,2003-07-31,肉類,6171
2983,2003-08-31,肉類,6177
2984,2003-09-30,肉類,5838
2985,2003-10-31,肉類,6035
2986,2003-11-30,肉類,6130
2987,2003-12-31,肉類,8431
2988,2004-01-31,肉類,5770
2989,2004-02-29,肉類,5603
2990,2004-03-31,肉類,5886
2991,2004-04-30,肉類,5808
2992,2004-05-31,肉類,6273
2993,2004-06-30,肉類,5943
2994,2004-07-31,肉類,5986
2995,2004-08-31,肉類,6333
2996,2004-09-30,肉類,5884
2997,2004-10-31,肉類,6202
2998,2004-11-30,肉類,6029
2999,2004-12-31,肉類,8287
3000,2005-01-31,肉類,5957
3001,2005-02-28,肉類,5550
3002,2005-03-31,肉類,6029
3003,2005-04-30,肉類,6004
3004,2005-05-31,肉類,6323
3005,2005-06-30,肉類,5894
3006,2005-07-31,肉類,6188
3007,2005-08-31,肉類,6301
3008,2005-09-30,肉類,5975
3009,2005-10-31,肉類,6190
3010,2005-11-30,肉類,6223
3011,2005-12-31,肉類,8736
3012,2006-01-31,肉類,5856
3013,2006-02-28,肉類,5604
3014,2006-03-31,肉類,5946
3015,2006-04-30,肉類,6009
3016,2006-05-31,肉類,6141
3017,2006-06-30,肉類,5946
3018,2006-07-31,肉類,6140
3019,2006-08-31,肉類,6311
3020,2006-09-30,肉類,5975
3021,2006-10-31,肉類,6225
3022,2006-11-30,肉類,6299
3023,2006-12-31,肉類,8668
3024,2007-01-31,肉類,6170
3025,2007-02-28,肉類,5783
3026,2007-03-31,肉類,6195
3027,2007-04-30,肉類,6114
3028,2007-05-31,肉類,6239
3029,2007-06-30,肉類,6026
3030,2007-07-31,肉類,6349
3031,2007-08-31,肉類,6374
3032,2007-09-30,肉類,6054
3033,2007-10-31,肉類,6290
3034,2007-11-30,肉類,6413
3035,2007-12-31,肉類,8910
3036,2008-01-31,肉類,6246
3037,2008-02-29,肉類,6390
3038,2008-03-31,肉類,6508
3039,2008-04-30,肉類,6503
3040,2008-05-31,肉類,6718
3041,2008-06-30,肉類,6477
3042,2008-07-31,肉類,6443
3043,2008-08-31,肉類,6778
3044,2008-09-30,肉類,6353
3045,2008-10-31,肉類,6595
3046,2008-11-30,肉類,6877
3047,2008-12-31,肉類,8994
3048,2009-01-31,肉類,6372
3049,2009-02-28,肉類,5972
3050,2009-03-31,肉類,6496
3051,2009-04-30,肉類,6231
3052,2009-05-31,肉類,6703
3053,2009-06-30,肉類,6266
3054,2009-07-31,肉類,6281
3055,2009-08-31,肉類,6568
3056,2009-09-30,肉類,6061
3057,2009-10-31,肉類,6497
3058,2009-11-30,肉類,6579
3059,2009-12-31,肉類,8950
3060,2010-01-31,肉類,6162
3061,2010-02-28,肉類,5796
3062,2010-03-31,肉類,6180
3063,2010-04-30,肉類,6000
3064,2010-05-31,肉類,6321
3065,2010-06-30,肉類,5882
3066,2010-07-31,肉類,6133
3067,2010-08-31,肉類,6235
3068,2010-09-30,肉類,6038
3069,2010-10-31,肉類,6426
3070,2010-11-30,肉類,6464
3071,2010-12-31,肉類,8660
3072,2011-01-31,肉類,6183
3073,2011-02-28,肉類,5777
3074,2011-03-31,肉類,6237
3075,2011-04-30,肉類,6186
3076,2011-05-31,肉類,6397
3077,2011-06-30,肉類,6150
3078,2011-07-31,肉類,6179
3079,2011-08-31,肉類,6339
3080,2011-09-30,肉類,6054
3081,2011-10-31,肉類,6445
3082,2011-11-30,肉類,6613
3083,2011-12-31,肉類,8809
3084,2012-01-31,肉類,6171
3085,2012-02-29,肉類,5938
3086,2012-03-31,肉類,6210
3087,2012-04-30,肉類,6036
3088,2012-05-31,肉類,6230
3089,2012-06-30,肉類,5975
3090,2012-07-31,肉類,5953
3091,2012-08-31,肉類,6129
3092,2012-09-30,肉類,5838
3093,2012-10-31,肉類,6214
3094,2012-11-30,肉類,6377
3095,2012-12-31,肉類,8643
3096,2013-01-31,肉類,6193
3097,2013-02-28,肉類,5855
3098,2013-03-31,肉類,6474
3099,2013-04-30,肉類,6417
3100,2013-05-31,肉類,6467
3101,2013-06-30,肉類,6511
3102,2013-07-31,肉類,6402
3103,2013-08-31,肉類,6476
3104,2013-09-30,肉類,6232
3105,2013-10-31,肉類,6564
3106,2013-11-30,肉類,6709
3107,2013-12-31,肉類,9026
3108,2014-01-31,肉類,6624
3109,2014-02-28,肉類,6291
3110,2014-03-31,肉類,6829
3111,2014-04-30,肉類,6605
3112,2014-05-31,肉類,7085
3113,2014-06-30,肉類,6945
3114,2014-07-31,肉類,6879
3115,2014-08-31,肉類,7223
3116,2014-09-30,肉類,6768
3117,2014-10-31,肉類,7235
3118,2014-11-30,肉類,7434
3119,2014-12-31,肉類,10011
3120,2015-01-31,肉類,7085
3121,2015-02-28,肉類,6776
3122,2015-03-31,肉類,7187
3123,2015-04-30,肉類,7237
3124,2015-05-31,肉類,7444
3125,2015-06-30,肉類,7127
3126,2015-07-31,肉類,7187
3127,2015-08-31,肉類,7444
3128,2015-09-30,肉類,7036
3129,2015-10-31,肉類,7385
3130,2015-11-30,肉類,7485
3131,2015-12-31,肉類,9974
3132,2016-01-31,肉類,7469
3133,2016-02-29,肉類,7145
3134,2016-03-31,肉類,7313
3135,2016-04-30,肉類,7178
3136,2016-05-31,肉類,7472
3137,2016-06-30,肉類,6993
3138,2016-07-31,肉類,7303
3139,2016-08-31,肉類,7378
3140,2016-09-30,肉類,6801
3141,2016-10-31,肉類,7264
3142,2016-11-30,肉類,7507
3143,2016-12-31,肉類,9717
3144,2017-01-31,肉類,7280
3145,2017-02-28,肉類,6720
3146,2017-03-31,肉類,7242
3147,2017-04-30,肉類,7140
3148,2017-05-31,肉類,7436
3149,2017-06-30,肉類,7179
3150,2017-07-31,肉類,7323
3151,2017-08-31,肉類,7611
3152,2017-09-30,肉類,7214
3153,2017-10-31,肉類,7777
3154,2017-11-30,肉類,7719
3155,2017-12-31,肉類,10154
3156,2018-01-31,肉類,7454
3157,2018-02-28,肉類,7013
3158,2018-03-31,肉類,7370
3159,2018-04-30,肉類,7318
3160,2018-05-31,肉類,7522
3161,2018-06-30,肉類,7303
3162,2018-07-31,肉類,7310
3163,2018-08-31,肉類,7414
3164,2018-09-30,肉類,7352
3165,2018-10-31,肉類,7568
3166,2018-11-30,肉類,7507
3167,2018-12-31,肉類,9819
3168,2019-01-31,肉類,7422
3169,2019-02-28,肉類,6888
3170,2019-03-31,肉類,7364
3171,2019-04-30,肉類,7149
3172,2019-05-31,肉類,7375
3173,2019-06-30,肉類,7212
3174,2019-07-31,肉類,7029
3175,2019-08-31,肉類,7343
3176,2019-09-30,肉類,7126
3177,2019-10-31,肉類,7282
3178,2019-11-30,肉類,7436
3179,2019-12-31,肉類,9737
3180,2020-01-31,肉類,7162
3181,2020-02-29,肉類,7261
3182,2020-03-31,肉類,8155
3183,2020-04-30,肉類,8610
3184,2020-05-31,肉類,9115
3185,2000-01-31,生鮮肉,5144
3186,2000-02-29,生鮮肉,5242
3187,2000-03-31,生鮮肉,5170
3188,2000-04-30,生鮮肉,5082
3189,2000-05-31,生鮮肉,5168
3190,2000-06-30,生鮮肉,4965
3191,2000-07-31,生鮮肉,4971
3192,2000-08-31,生鮮肉,5146
3193,2000-09-30,生鮮肉,5029
3194,2000-10-31,生鮮肉,5269
3195,2000-11-30,生鮮肉,5169
3196,2000-12-31,生鮮肉,6808
3197,2001-01-31,生鮮肉,5114
3198,2001-02-28,生鮮肉,4790
3199,2001-03-31,生鮮肉,4991
3200,2001-04-30,生鮮肉,4736
3201,2001-05-31,生鮮肉,4982
3202,2001-06-30,生鮮肉,4782
3203,2001-07-31,生鮮肉,4829
3204,2001-08-31,生鮮肉,5129
3205,2001-09-30,生鮮肉,4682
3206,2001-10-31,生鮮肉,4269
3207,2001-11-30,生鮮肉,4420
3208,2001-12-31,生鮮肉,5711
3209,2002-01-31,生鮮肉,4612
3210,2002-02-28,生鮮肉,4367
3211,2002-03-31,生鮮肉,4687
3212,2002-04-30,生鮮肉,4654
3213,2002-05-31,生鮮肉,4813
3214,2002-06-30,生鮮肉,4662
3215,2002-07-31,生鮮肉,4619
3216,2002-08-31,生鮮肉,4913
3217,2002-09-30,生鮮肉,4759
3218,2002-10-31,生鮮肉,5001
3219,2002-11-30,生鮮肉,4990
3220,2002-12-31,生鮮肉,6466
3221,2003-01-31,生鮮肉,4773
3222,2003-02-28,生鮮肉,4515
3223,2003-03-31,生鮮肉,4833
3224,2003-04-30,生鮮肉,4595
3225,2003-05-31,生鮮肉,4778
3226,2003-06-30,生鮮肉,4526
3227,2003-07-31,生鮮肉,4614
3228,2003-08-31,生鮮肉,4811
3229,2003-09-30,生鮮肉,4574
3230,2003-10-31,生鮮肉,4821
3231,2003-11-30,生鮮肉,4824
3232,2003-12-31,生鮮肉,6230
3233,2004-01-31,生鮮肉,4717
3234,2004-02-29,生鮮肉,4513
3235,2004-03-31,生鮮肉,4692
3236,2004-04-30,生鮮肉,4578
3237,2004-05-31,生鮮肉,4922
3238,2004-06-30,生鮮肉,4611
3239,2004-07-31,生鮮肉,4563
3240,2004-08-31,生鮮肉,5002
3241,2004-09-30,生鮮肉,4682
3242,2004-10-31,生鮮肉,4979
3243,2004-11-30,生鮮肉,4727
3244,2004-12-31,生鮮肉,6259
3245,2005-01-31,生鮮肉,4914
3246,2005-02-28,生鮮肉,4530
3247,2005-03-31,生鮮肉,4857
3248,2005-04-30,生鮮肉,4763
3249,2005-05-31,生鮮肉,4984
3250,2005-06-30,生鮮肉,4552
3251,2005-07-31,生鮮肉,4657
3252,2005-08-31,生鮮肉,4926
3253,2005-09-30,生鮮肉,4695
3254,2005-10-31,生鮮肉,4945
3255,2005-11-30,生鮮肉,4916
3256,2005-12-31,生鮮肉,6608
3257,2006-01-31,生鮮肉,4847
3258,2006-02-28,生鮮肉,4573
3259,2006-03-31,生鮮肉,4764
3260,2006-04-30,生鮮肉,4736
3261,2006-05-31,生鮮肉,4831
3262,2006-06-30,生鮮肉,4557
3263,2006-07-31,生鮮肉,4627
3264,2006-08-31,生鮮肉,4946
3265,2006-09-30,生鮮肉,4712
3266,2006-10-31,生鮮肉,4943
3267,2006-11-30,生鮮肉,4947
3268,2006-12-31,生鮮肉,6571
3269,2007-01-31,生鮮肉,5055
3270,2007-02-28,生鮮肉,4662
3271,2007-03-31,生鮮肉,4939
3272,2007-04-30,生鮮肉,4826
3273,2007-05-31,生鮮肉,4876
3274,2007-06-30,生鮮肉,4633
3275,2007-07-31,生鮮肉,4833
3276,2007-08-31,生鮮肉,4962
3277,2007-09-30,生鮮肉,4765
3278,2007-10-31,生鮮肉,5013
3279,2007-11-30,生鮮肉,5036
3280,2007-12-31,生鮮肉,6717
3281,2008-01-31,生鮮肉,5093
3282,2008-02-29,生鮮肉,5191
3283,2008-03-31,生鮮肉,5172
3284,2008-04-30,生鮮肉,5124
3285,2008-05-31,生鮮肉,5269
3286,2008-06-30,生鮮肉,5015
3287,2008-07-31,生鮮肉,4918
3288,2008-08-31,生鮮肉,5259
3289,2008-09-30,生鮮肉,5033
3290,2008-10-31,生鮮肉,5271
3291,2008-11-30,生鮮肉,5455
3292,2008-12-31,生鮮肉,6875
3293,2009-01-31,生鮮肉,5250
3294,2009-02-28,生鮮肉,4820
3295,2009-03-31,生鮮肉,5190
3296,2009-04-30,生鮮肉,4905
3297,2009-05-31,生鮮肉,5252
3298,2009-06-30,生鮮肉,4863
3299,2009-07-31,生鮮肉,4758
3300,2009-08-31,生鮮肉,5135
3301,2009-09-30,生鮮肉,4765
3302,2009-10-31,生鮮肉,5165
3303,2009-11-30,生鮮肉,5142
3304,2009-12-31,生鮮肉,6729
3305,2010-01-31,生鮮肉,5025
3306,2010-02-28,生鮮肉,4667
3307,2010-03-31,生鮮肉,4909
3308,2010-04-30,生鮮肉,4731
3309,2010-05-31,生鮮肉,4932
3310,2010-06-30,生鮮肉,4492
3311,2010-07-31,生鮮肉,4631
3312,2010-08-31,生鮮肉,4773
3313,2010-09-30,生鮮肉,4726
3314,2010-10-31,生鮮肉,5120
3315,2010-11-30,生鮮肉,5019
3316,2010-12-31,生鮮肉,6517
3317,2011-01-31,生鮮肉,5033
3318,2011-02-28,生鮮肉,4638
3319,2011-03-31,生鮮肉,4917
3320,2011-04-30,生鮮肉,4849
3321,2011-05-31,生鮮肉,4955
3322,2011-06-30,生鮮肉,4743
3323,2011-07-31,生鮮肉,4625
3324,2011-08-31,生鮮肉,4859
3325,2011-09-30,生鮮肉,4732
3326,2011-10-31,生鮮肉,5095
3327,2011-11-30,生鮮肉,5075
3328,2011-12-31,生鮮肉,6699
3329,2012-01-31,生鮮肉,4989
3330,2012-02-29,生鮮肉,4765
3331,2012-03-31,生鮮肉,4906
3332,2012-04-30,生鮮肉,4720
3333,2012-05-31,生鮮肉,4803
3334,2012-06-30,生鮮肉,4579
3335,2012-07-31,生鮮肉,4451
3336,2012-08-31,生鮮肉,4685
3337,2012-09-30,生鮮肉,4521
3338,2012-10-31,生鮮肉,4880
3339,2012-11-30,生鮮肉,4886
3340,2012-12-31,生鮮肉,6544
3341,2013-01-31,生鮮肉,5014
3342,2013-02-28,生鮮肉,4695
3343,2013-03-31,生鮮肉,5148
3344,2013-04-30,生鮮肉,5054
3345,2013-05-31,生鮮肉,5028
3346,2013-06-30,生鮮肉,4995
3347,2013-07-31,生鮮肉,4818
3348,2013-08-31,生鮮肉,4992
3349,2013-09-30,生鮮肉,4880
3350,2013-10-31,生鮮肉,5170
3351,2013-11-30,生鮮肉,5216
3352,2013-12-31,生鮮肉,6959
3353,2014-01-31,生鮮肉,5402
3354,2014-02-28,生鮮肉,5078
3355,2014-03-31,生鮮肉,5435
3356,2014-04-30,生鮮肉,5206
3357,2014-05-31,生鮮肉,5564
3358,2014-06-30,生鮮肉,5402
3359,2014-07-31,生鮮肉,5280
3360,2014-08-31,生鮮肉,5709
3361,2014-09-30,生鮮肉,5372
3362,2014-10-31,生鮮肉,5743
3363,2014-11-30,生鮮肉,5794
3364,2014-12-31,生鮮肉,7795
3365,2015-01-31,生鮮肉,5821
3366,2015-02-28,生鮮肉,5486
3367,2015-03-31,生鮮肉,5770
3368,2015-04-30,生鮮肉,5769
3369,2015-05-31,生鮮肉,5875
3370,2015-06-30,生鮮肉,5591
3371,2015-07-31,生鮮肉,5514
3372,2015-08-31,生鮮肉,5791
3373,2015-09-30,生鮮肉,5604
3374,2015-10-31,生鮮肉,5961
3375,2015-11-30,生鮮肉,6020
3376,2015-12-31,生鮮肉,7797
3377,2016-01-31,生鮮肉,6190
3378,2016-02-29,生鮮肉,5855
3379,2016-03-31,生鮮肉,5919
3380,2016-04-30,生鮮肉,5760
3381,2016-05-31,生鮮肉,5929
3382,2016-06-30,生鮮肉,5483
3383,2016-07-31,生鮮肉,5573
3384,2016-08-31,生鮮肉,5814
3385,2016-09-30,生鮮肉,5433
3386,2016-10-31,生鮮肉,5877
3387,2016-11-30,生鮮肉,5944
3388,2016-12-31,生鮮肉,7756
3389,2017-01-31,生鮮肉,6045
3390,2017-02-28,生鮮肉,5508
3391,2017-03-31,生鮮肉,5866
3392,2017-04-30,生鮮肉,5743
3393,2017-05-31,生鮮肉,5919
3394,2017-06-30,生鮮肉,5672
3395,2017-07-31,生鮮肉,5693
3396,2017-08-31,生鮮肉,6015
3397,2017-09-30,生鮮肉,5813
3398,2017-10-31,生鮮肉,6337
3399,2017-11-30,生鮮肉,6190
3400,2017-12-31,生鮮肉,8101
3401,2018-01-31,生鮮肉,6198
3402,2018-02-28,生鮮肉,5790
3403,2018-03-31,生鮮肉,5979
3404,2018-04-30,生鮮肉,5898
3405,2018-05-31,生鮮肉,6055
3406,2018-06-30,生鮮肉,5830
3407,2018-07-31,生鮮肉,5759
3408,2018-08-31,生鮮肉,5904
3409,2018-09-30,生鮮肉,5961
3410,2018-10-31,生鮮肉,6163
3411,2018-11-30,生鮮肉,6050
3412,2018-12-31,生鮮肉,7931
3413,2019-01-31,生鮮肉,6181
3414,2019-02-28,生鮮肉,5655
3415,2019-03-31,生鮮肉,5963
3416,2019-04-30,生鮮肉,5745
3417,2019-05-31,生鮮肉,5882
3418,2019-06-30,生鮮肉,5700
3419,2019-07-31,生鮮肉,5452
3420,2019-08-31,生鮮肉,5760
3421,2019-09-30,生鮮肉,5675
3422,2019-10-31,生鮮肉,5828
3423,2019-11-30,生鮮肉,5915
3424,2019-12-31,生鮮肉,7780
3425,2020-01-31,生鮮肉,5913
3426,2020-02-29,生鮮肉,5952
3427,2020-03-31,生鮮肉,6612
3428,2020-04-30,生鮮肉,7002
3429,2020-05-31,生鮮肉,7405
3430,2000-01-31,加工肉,1085
3431,2000-02-29,加工肉,1208
3432,2000-03-31,加工肉,1314
3433,2000-04-30,加工肉,1404
3434,2000-05-31,加工肉,1487
3435,2000-06-30,加工肉,1454
3436,2000-07-31,加工肉,1631
3437,2000-08-31,加工肉,1532
3438,2000-09-30,加工肉,1404
3439,2000-10-31,加工肉,1396
3440,2000-11-30,加工肉,1407
3441,2000-12-31,加工肉,2655
3442,2001-01-31,加工肉,1127
3443,2001-02-28,加工肉,1117
3444,2001-03-31,加工肉,1282
3445,2001-04-30,加工肉,1298
3446,2001-05-31,加工肉,1435
3447,2001-06-30,加工肉,1427
3448,2001-07-31,加工肉,1591
3449,2001-08-31,加工肉,1559
3450,2001-09-30,加工肉,1351
3451,2001-10-31,加工肉,1271
3452,2001-11-30,加工肉,1296
3453,2001-12-31,加工肉,2175
3454,2002-01-31,加工肉,1047
3455,2002-02-28,加工肉,1047
3456,2002-03-31,加工肉,1227
3457,2002-04-30,加工肉,1295
3458,2002-05-31,加工肉,1373
3459,2002-06-30,加工肉,1370
3460,2002-07-31,加工肉,1512
3461,2002-08-31,加工肉,1423
3462,2002-09-30,加工肉,1264
3463,2002-10-31,加工肉,1238
3464,2002-11-30,加工肉,1283
3465,2002-12-31,加工肉,2370
3466,2003-01-31,加工肉,1034
3467,2003-02-28,加工肉,1072
3468,2003-03-31,加工肉,1226
3469,2003-04-30,加工肉,1264
3470,2003-05-31,加工肉,1364
3471,2003-06-30,加工肉,1423
3472,2003-07-31,加工肉,1558
3473,2003-08-31,加工肉,1366
3474,2003-09-30,加工肉,1265
3475,2003-10-31,加工肉,1214
3476,2003-11-30,加工肉,1307
3477,2003-12-31,加工肉,2201
3478,2004-01-31,加工肉,1053
3479,2004-02-29,加工肉,1090
3480,2004-03-31,加工肉,1194
3481,2004-04-30,加工肉,1231
3482,2004-05-31,加工肉,1352
3483,2004-06-30,加工肉,1332
3484,2004-07-31,加工肉,1423
3485,2004-08-31,加工肉,1331
3486,2004-09-30,加工肉,1202
3487,2004-10-31,加工肉,1223
3488,2004-11-30,加工肉,1302
3489,2004-12-31,加工肉,2028
3490,2005-01-31,加工肉,1043
3491,2005-02-28,加工肉,1020
3492,2005-03-31,加工肉,1172
3493,2005-04-30,加工肉,1241
3494,2005-05-31,加工肉,1339
3495,2005-06-30,加工肉,1342
3496,2005-07-31,加工肉,1531
3497,2005-08-31,加工肉,1375
3498,2005-09-30,加工肉,1280
3499,2005-10-31,加工肉,1245
3500,2005-11-30,加工肉,1307
3501,2005-12-31,加工肉,2128
3502,2006-01-31,加工肉,1008
3503,2006-02-28,加工肉,1031
3504,2006-03-31,加工肉,1182
3505,2006-04-30,加工肉,1273
3506,2006-05-31,加工肉,1311
3507,2006-06-30,加工肉,1389
3508,2006-07-31,加工肉,1513
3509,2006-08-31,加工肉,1366
3510,2006-09-30,加工肉,1263
3511,2006-10-31,加工肉,1283
3512,2006-11-30,加工肉,1352
3513,2006-12-31,加工肉,2097
3514,2007-01-31,加工肉,1115
3515,2007-02-28,加工肉,1121
3516,2007-03-31,加工肉,1256
3517,2007-04-30,加工肉,1288
3518,2007-05-31,加工肉,1364
3519,2007-06-30,加工肉,1393
3520,2007-07-31,加工肉,1517
3521,2007-08-31,加工肉,1411
3522,2007-09-30,加工肉,1289
3523,2007-10-31,加工肉,1277
3524,2007-11-30,加工肉,1377
3525,2007-12-31,加工肉,2193
3526,2008-01-31,加工肉,1153
3527,2008-02-29,加工肉,1198
3528,2008-03-31,加工肉,1336
3529,2008-04-30,加工肉,1379
3530,2008-05-31,加工肉,1449
3531,2008-06-30,加工肉,1462
3532,2008-07-31,加工肉,1525
3533,2008-08-31,加工肉,1519
3534,2008-09-30,加工肉,1320
3535,2008-10-31,加工肉,1324
3536,2008-11-30,加工肉,1422
3537,2008-12-31,加工肉,2119
3538,2009-01-31,加工肉,1122
